,station_1_name,station_1_id,station_1_latitude,station_1_longitude,station_2_name,station_2_id,station_2_latitude,station_2_longitude,n,station_pair_area
3808,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,The Embarcadero at Steuart St,23.0,37.791464000000005,-122.391034,6,San Francisco
3809,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,The Embarcadero at Vallejo St,8.0,37.799953,-122.398525,2,San Francisco
3810,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,Victoria Manalo Draves Park,62.0,37.77779057034257,-122.40643188357352,17,San Francisco
3811,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,1,San Francisco
3812,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,Webster St at Grove St,55.0,37.7770527,-122.4295585,4,San Francisco
3813,Foothill Blvd at 42nd Ave,229.0,37.7757452,-122.2130372,El Embarcadero at Grand Ave,197.0,37.808847899999996,-122.24967990000002,1,East Bay
3814,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,26th Ave at International Blvd,226.0,37.781123,-122.2329915,2,East Bay
3815,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,6th Ave at E 12th St (Temporary Location),221.0,37.794396,-122.25384199999999,1,East Bay
3816,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,El Embarcadero at Grand Ave,197.0,37.808847899999996,-122.24967990000002,3,East Bay
3817,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,Telegraph Ave at 27th St,179.0,37.816073115011406,-122.26788640022278,1,East Bay
3818,Foothill Blvd at Harrington Ave,228.0,37.77993,-122.2177284,Adeline St at 40th St,150.0,37.8312769,-122.2782669,1,East Bay
3819,Foothill Blvd at Harrington Ave,228.0,37.77993,-122.2177284,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,3,East Bay
3820,Franklin Square,113.0,37.764555,-122.41034499999999,11th St at Bryant St,88.0,37.770029799999996,-122.41172579999999,7,San Francisco
3821,Franklin Square,113.0,37.764555,-122.41034499999999,11th St at Natoma St,77.0,37.773506899999994,-122.4160402,10,San Francisco
3822,Franklin Square,113.0,37.764555,-122.41034499999999,14th St at Mission St,97.0,37.7682646,-122.4201102,3,San Francisco
3823,Franklin Square,113.0,37.764555,-122.41034499999999,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,18,San Francisco
3824,Franklin Square,113.0,37.764555,-122.41034499999999,16th St at Prosper St,105.0,37.764285,-122.43180420000002,3,San Francisco
3825,Franklin Square,113.0,37.764555,-122.41034499999999,17th & Folsom Street Park (17th St at Folsom St),110.0,37.7637085,-122.41520420000002,6,San Francisco
3826,Franklin Square,113.0,37.764555,-122.41034499999999,17th St at Dolores St,107.0,37.7630152,-122.42649679999998,2,San Francisco
3827,Franklin Square,113.0,37.764555,-122.41034499999999,17th St at Valencia St,109.0,37.7633158,-122.4219039,5,San Francisco
3828,Franklin Square,113.0,37.764555,-122.41034499999999,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,5,San Francisco
3829,Franklin Square,113.0,37.764555,-122.41034499999999,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,1,San Francisco
3830,Franklin Square,113.0,37.764555,-122.41034499999999,4th St at Harrison St,47.0,37.78095459960753,-122.39974915981293,1,San Francisco
3831,Franklin Square,113.0,37.764555,-122.41034499999999,4th St at Mission Bay Blvd S,93.0,37.770407399999996,-122.39119840000002,4,San Francisco
3832,Franklin Square,113.0,37.764555,-122.41034499999999,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,6,San Francisco
3833,Franklin Square,113.0,37.764555,-122.41034499999999,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,1,San Francisco
3834,Franklin Square,113.0,37.764555,-122.41034499999999,Berry St at 4th St,81.0,37.77588,-122.39317,5,San Francisco
3835,Franklin Square,113.0,37.764555,-122.41034499999999,Berry St at King St,91.0,37.77176211031317,-122.39843755960464,4,San Francisco
3836,Franklin Square,113.0,37.764555,-122.41034499999999,Bryant St at 15th St,100.0,37.7671004,-122.41066200000002,1,San Francisco
3837,Franklin Square,113.0,37.764555,-122.41034499999999,Bryant St at 6th St,63.0,37.77591022233337,-122.40257500673576,3,San Francisco
3838,Franklin Square,113.0,37.764555,-122.41034499999999,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,3,San Francisco
3839,Franklin Square,113.0,37.764555,-122.41034499999999,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,1,San Francisco
3840,Franklin Square,113.0,37.764555,-122.41034499999999,Division St at Potrero Ave,89.0,37.76921786152374,-122.40764558315277,19,San Francisco
3841,Franklin Square,113.0,37.764555,-122.41034499999999,Dolores St at 15th St,96.0,37.7662102,-122.4266136,1,San Francisco
3842,Franklin Square,113.0,37.764555,-122.41034499999999,Duboce Park,84.0,37.769200500000004,-122.4338119,1,San Francisco
3843,Franklin Square,113.0,37.764555,-122.41034499999999,Folsom St at 13th St,87.0,37.769757,-122.415674,2,San Francisco
3844,Franklin Square,113.0,37.764555,-122.41034499999999,Folsom St at 15th St,99.0,37.7670373,-122.41544250000001,6,San Francisco
3845,Franklin Square,113.0,37.764555,-122.41034499999999,Folsom St at 3rd St,36.0,37.78383,-122.39887,2,San Francisco
3846,Franklin Square,113.0,37.764555,-122.41034499999999,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,5,San Francisco
3847,Franklin Square,113.0,37.764555,-122.41034499999999,Golden Gate Ave at Polk St,41.0,37.78127,-122.41873999999999,2,San Francisco
3848,Franklin Square,113.0,37.764555,-122.41034499999999,Grove St at Divisadero,53.0,37.775946000000005,-122.4377775,2,San Francisco
3849,Franklin Square,113.0,37.764555,-122.41034499999999,Harrison St at 17th St,112.0,37.7638471,-122.41300359999998,3,San Francisco
3850,Franklin Square,113.0,37.764555,-122.41034499999999,Laguna St at Hayes St,74.0,37.77643481920474,-122.42624402046205,3,San Francisco
3851,Franklin Square,113.0,37.764555,-122.41034499999999,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,8,San Francisco
3852,Franklin Square,113.0,37.764555,-122.41034499999999,Market St at Dolores St,86.0,37.76930529999999,-122.4268256,2,San Francisco
3853,Franklin Square,113.0,37.764555,-122.41034499999999,Market St at Franklin St,75.0,37.773793206088705,-122.42123901844023,2,San Francisco
3854,Franklin Square,113.0,37.764555,-122.41034499999999,McCoppin St at Valencia St,76.0,37.77166246221617,-122.42242321372034,3,San Francisco
3855,Franklin Square,113.0,37.764555,-122.41034499999999,Mechanics Monument Plaza (Market St at Bush St),20.0,37.7913,-122.399051,1,San Francisco
3856,Franklin Square,113.0,37.764555,-122.41034499999999,Mission Bay Kids Park,92.0,37.772300631747626,-122.39302754402159,4,San Francisco
3857,Franklin Square,113.0,37.764555,-122.41034499999999,Post St at Kearny St,19.0,37.788975,-122.403452,2,San Francisco
3858,Franklin Square,113.0,37.764555,-122.41034499999999,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,3,San Francisco
3859,Franklin Square,113.0,37.764555,-122.41034499999999,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,1,San Francisco
3860,Franklin Square,113.0,37.764555,-122.41034499999999,San Francisco Caltrain (Townsend St at 4th St),30.0,37.776598,-122.39528200000001,4,San Francisco
3861,Franklin Square,113.0,37.764555,-122.41034499999999,San Francisco Caltrain Station 2  (Townsend St at 4th St),67.0,37.776639200000005,-122.3955263,5,San Francisco
3862,Franklin Square,113.0,37.764555,-122.41034499999999,San Francisco City Hall (Polk St at Grove St),42.0,37.77865,-122.41823000000001,2,San Francisco
3863,Franklin Square,113.0,37.764555,-122.41034499999999,San Francisco Public Library (Grove St at Hyde St),43.0,37.7787677,-122.41592920000001,1,San Francisco
3864,Franklin Square,113.0,37.764555,-122.41034499999999,Sanchez St at 15th St,95.0,37.7662185,-122.4310597,4,San Francisco
3865,Franklin Square,113.0,37.764555,-122.41034499999999,Sanchez St at 17th St,106.0,37.7632417,-122.4306746,3,San Francisco
3866,Franklin Square,113.0,37.764555,-122.41034499999999,Spear St at Folsom St,24.0,37.78967670000001,-122.39042849999998,4,San Francisco
3867,Franklin Square,113.0,37.764555,-122.41034499999999,Townsend St at 7th St,90.0,37.771058000000004,-122.402717,3,San Francisco
3868,Franklin Square,113.0,37.764555,-122.41034499999999,Valencia St at 16th St,98.0,37.765052000000004,-122.42186609999999,12,San Francisco
3869,Franklin St at 9th St,162.0,37.8005161,-122.27207990000001,Frank H Ogawa Plaza,7.0,37.8045623549303,-122.27173805236816,10,East Bay
3870,Franklin St at 9th St,162.0,37.8005161,-122.27207990000001,Telegraph Ave at Alcatraz Ave,18.0,37.85022187449679,-122.26017236709595,2,East Bay
3871,Franklin St at 9th St,162.0,37.8005161,-122.27207990000001,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,1,East Bay
3872,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,10th Ave at E 15th St,222.0,37.7927143,-122.24877959999999,1,East Bay
3873,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,21st Ave at International Blvd,224.0,37.78485466229441,-122.23930478096008,6,East Bay
3874,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,23rd Ave at Foothill Blvd,225.0,37.785191499999996,-122.2343822,36,East Bay
3875,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,26th Ave at International Blvd,226.0,37.781123,-122.2329915,19,East Bay
3876,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,6th Ave at E 12th St (Temporary Location),221.0,37.794396,-122.25384199999999,1,East Bay
3877,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,Farnam St at Fruitvale Ave,234.0,37.778058,-122.2254,3,East Bay
3878,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,Foothill Blvd at 42nd Ave,229.0,37.7757452,-122.2130372,17,East Bay
3879,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,Foothill Blvd at Fruitvale Ave,227.0,37.78375689999999,-122.2226033,30,East Bay
3880,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,Foothill Blvd at Harrington Ave,228.0,37.77993,-122.2177284,6,East Bay
3881,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,1,East Bay
3882,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,San Antonio Park,46.0,37.790139851853645,-122.24237322807312,1,East Bay
3883,Fruitvale BART Station,237.0,37.7752321,-122.22449820000001,San Pablo Ave at MLK Jr Way,220.0,37.8113514,-122.2734217,1,East Bay
3884,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,32nd St at Adeline St,213.0,37.8238474,-122.2811926,1,East Bay
3885,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,55th St at Telegraph Ave,204.0,37.84018579999999,-122.26182250000001,2,East Bay
3886,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,65th St at Hollis St,157.0,37.8467842,-122.2913761,1,East Bay
3887,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Alcatraz Ave at Shattuck Ave,168.0,37.849594967776646,-122.26556897163393,2,East Bay
3888,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Ashby BART Station,241.0,37.8524766,-122.2702132,67,East Bay
3889,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Bancroft Way at College Ave,243.0,37.8693603,-122.25433740000001,4,East Bay
3890,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Bancroft Way at Telegraph Ave,239.0,37.8688126,-122.25876399999999,20,East Bay
3891,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Berkeley Civic Center,246.0,37.869059899999996,-122.270556,8,East Bay
3892,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Broadway at 40th St,211.0,37.827757299999995,-122.25671559999999,1,East Bay
3893,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Channing Way at Shattuck Ave,252.0,37.865846600000005,-122.26744309999998,7,East Bay
3894,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,College Ave at Alcatraz Ave,166.0,37.8513755,-122.25252330000001,8,East Bay
3895,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,College Ave at Bryant Ave,206.0,37.8381269,-122.25127140000002,6,East Bay
3896,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,College Ave at Taft Ave,172.0,37.8417999,-122.25153490000001,2,East Bay
3897,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Emeryville Public Market,155.0,37.840521166949685,-122.29352831840515,1,East Bay
3898,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,18,East Bay
3899,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,1,East Bay
3900,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Haste St at College Ave,253.0,37.86641794050319,-122.25379943847656,5,East Bay
3901,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Haste St at Telegraph Ave,240.0,37.866043100000006,-122.2588044,12,East Bay
3902,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Hearst Ave at Euclid Ave,256.0,37.87511169286445,-122.26055324077606,6,East Bay
3903,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,MLK Jr Way at University Ave,238.0,37.8717192,-122.27306770000001,3,East Bay
3904,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Ninth St at Heinz Ave,270.0,37.853489399999994,-122.28941540000001,2,East Bay
3905,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Parker St at Fulton St,266.0,37.8624644,-122.26479109999998,7,East Bay
3906,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Rockridge BART Station,171.0,37.84427875399067,-122.251900434494,2,East Bay
3907,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Russell St at College Ave,249.0,37.8584732,-122.2532529,5,East Bay
3908,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Shattuck Ave at 51st St,174.0,37.8368013,-122.2640037,2,East Bay
3909,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Shattuck Ave at Hearst Ave,244.0,37.87367621459825,-122.26848721504213,3,East Bay
3910,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Telegraph Ave at Ashby Ave,248.0,37.8559558,-122.2597949,9,East Bay
3911,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Telegraph Ave at Carleton St,269.0,37.862319899999996,-122.258801,17,East Bay
3912,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Union St at 10th St,235.0,37.8072393,-122.28937020000001,1,East Bay
3913,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,University Ave at Oxford St,258.0,37.8723555,-122.26644669999999,3,East Bay
3914,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,Virginia St at Shattuck Ave,255.0,37.876572549106854,-122.26952791213988,1,East Bay
3915,Fulton St at Ashby Ave,273.0,37.85557366182879,-122.2635653614998,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,6,East Bay
3916,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,32nd St at Adeline St,213.0,37.8238474,-122.2811926,1,East Bay
3917,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,65th St at Hollis St,157.0,37.8467842,-122.2913761,1,East Bay
3918,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Alcatraz Ave at Shattuck Ave,168.0,37.849594967776646,-122.26556897163393,1,East Bay
3919,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Ashby BART Station,241.0,37.8524766,-122.2702132,6,East Bay
3920,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Bancroft Way at College Ave,243.0,37.8693603,-122.25433740000001,97,East Bay
3921,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Bancroft Way at Telegraph Ave,239.0,37.8688126,-122.25876399999999,96,East Bay
3922,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Bay Pl at Vernon St,195.0,37.81231409135146,-122.26077854633331,3,East Bay
3923,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Berkeley Civic Center,246.0,37.869059899999996,-122.270556,26,East Bay
3924,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Broadway at 40th St,211.0,37.827757299999995,-122.25671559999999,1,East Bay
3925,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Bushrod Park,169.0,37.846515600000004,-122.26530430000001,14,East Bay
3926,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,College Ave at Alcatraz Ave,166.0,37.8513755,-122.25252330000001,11,East Bay
3927,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,College Ave at Harwood Ave,167.0,37.848152,-122.25215990000001,2,East Bay
3928,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Downtown Berkeley BART,245.0,37.870139,-122.268422,35,East Bay
3929,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Haste St at Telegraph Ave,240.0,37.866043100000006,-122.2588044,11,East Bay
3930,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,MLK Jr Way at University Ave,238.0,37.8717192,-122.27306770000001,79,East Bay
3931,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Miles Ave at Cavour St,205.0,37.8388,-122.25873200000001,1,East Bay
3932,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Milvia St at Derby St,242.0,37.86012459911685,-122.2693844139576,17,East Bay
3933,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Shattuck Ave at 51st St,174.0,37.8368013,-122.2640037,2,East Bay
3934,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Shattuck Ave at Hearst Ave,244.0,37.87367621459825,-122.26848721504213,62,East Bay
3935,Fulton St at Bancroft Way,247.0,37.867789200000004,-122.26589640000002,Telegraph Ave at 58th St,170.0,37.8444927,-122.261351,2,East Bay
3936,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,11th St at Bryant St,88.0,37.770029799999996,-122.41172579999999,14,San Francisco
3937,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,11th St at Natoma St,77.0,37.773506899999994,-122.4160402,21,San Francisco
3938,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,16th St Mission BART,108.0,37.76471008581914,-122.41995692253113,7,San Francisco
3939,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,16th St at Prosper St,105.0,37.764285,-122.43180420000002,3,San Francisco
3940,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,17th & Folsom Street Park (17th St at Folsom St),110.0,37.7637085,-122.41520420000002,12,San Francisco
3941,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,17th St at Dolores St,107.0,37.7630152,-122.42649679999998,6,San Francisco
3942,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,17th St at Valencia St,109.0,37.7633158,-122.4219039,10,San Francisco
3943,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,18th St at Noe St,119.0,37.7610471,-122.43264170000002,9,San Francisco
3944,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,19th St at Florida St,124.0,37.7604469,-122.410807,8,San Francisco
3945,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,19th St at Mission St,122.0,37.760298999999996,-122.418892,18,San Francisco
3946,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,1st St at Folsom St,26.0,37.787290000000006,-122.39438,9,San Francisco
3947,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,20th St at Bryant St,125.0,37.7592005,-122.409851,24,San Francisco
3948,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,22nd St Caltrain Station,130.0,37.75771842163036,-122.39181250333785,18,San Francisco
3949,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,23rd St at San Bruno Ave,136.0,37.7544356,-122.40436389999999,4,San Francisco
3950,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,24th St at Chattanooga St,132.0,37.751819399999995,-122.42661389999999,2,San Francisco
3951,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,2nd St at Folsom St,37.0,37.78499972833808,-122.39593561749642,5,San Francisco
3952,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,1,San Francisco
3953,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,25,San Francisco
3954,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,4th St at 16th St,104.0,37.76704457969368,-122.39083349704742,6,San Francisco
3955,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,4th St at Harrison St,47.0,37.78095459960753,-122.39974915981293,1,San Francisco
3956,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,7th St at Brannan St,79.0,37.773491899999996,-122.40367250000001,3,San Francisco
3957,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,8,San Francisco
3958,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,2,San Francisco
3959,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,1,San Francisco
3960,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Bryant St at 15th St,100.0,37.7671004,-122.41066200000002,15,San Francisco
3961,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Bryant St at 6th St,63.0,37.77591022233337,-122.40257500673576,2,San Francisco
3962,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,6,San Francisco
3963,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,14,San Francisco
3964,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Clay St at Battery St,14.0,37.795001,-122.39997,2,San Francisco
3965,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,2,San Francisco
3966,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Davis St at Jackson St,11.0,37.79728,-122.398436,1,San Francisco
3967,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Division St at Potrero Ave,89.0,37.76921786152374,-122.40764558315277,12,San Francisco
3968,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Dolores St at 15th St,96.0,37.7662102,-122.4266136,6,San Francisco
3969,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Duboce Park,84.0,37.769200500000004,-122.4338119,2,San Francisco
3970,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Esprit Park,126.0,37.7616343,-122.3906477,2,San Francisco
3971,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Eureka Valley Recreation Center,118.0,37.7591769,-122.4369431,6,San Francisco
3972,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Folsom St at 13th St,87.0,37.769757,-122.415674,8,San Francisco
3973,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Folsom St at 15th St,99.0,37.7670373,-122.41544250000001,7,San Francisco
3974,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Folsom St at 19th St,123.0,37.7605936,-122.41481709999998,10,San Francisco
3975,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Folsom St at 3rd St,36.0,37.78383,-122.39887,15,San Francisco
3976,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,18,San Francisco
3977,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Franklin Square,113.0,37.764555,-122.41034499999999,18,San Francisco
3978,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Golden Gate Ave at Hyde St,33.0,37.7816495,-122.4154077,2,San Francisco
3979,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Harrison St at 17th St,112.0,37.7638471,-122.41300359999998,39,San Francisco
3980,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Harrison St at 20th St,129.0,37.758862,-122.412544,36,San Francisco
3981,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Howard St at 8th St,61.0,37.7765126,-122.4113061,12,San Francisco
3982,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Irwin St at 8th St,102.0,37.7668828,-122.3995794,3,San Francisco
3983,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Jackson Playground,115.0,37.7650259,-122.39877340000001,6,San Francisco
3984,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Jersey St at Castro St,137.0,37.750506,-122.4339496,2,San Francisco
3985,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Laguna St at Hayes St,74.0,37.77643481920474,-122.42624402046205,6,San Francisco
3986,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,46,San Francisco
3987,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Market St at Dolores St,86.0,37.76930529999999,-122.4268256,3,San Francisco
3988,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Market St at Franklin St,75.0,37.773793206088705,-122.42123901844023,1,San Francisco
3989,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,McCoppin St at Valencia St,76.0,37.77166246221617,-122.42242321372034,5,San Francisco
3990,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Mission Dolores Park,120.0,37.7614205,-122.4264353,8,San Francisco
3991,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Mission Playground,121.0,37.75921029999999,-122.4213392,7,San Francisco
3992,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Mississippi St at 17th St,116.0,37.764802200000005,-122.3947713,5,San Francisco
3993,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,1,San Francisco
3994,Garfield Square (25th St at Harrison St),139.0,37.751017100000006,-122.4119009,Post St at Kearny St,19.0,37.788975,-122.403452,7,San Francisco
